,CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Principal City Name,FIPS State Code,FIPS Place Code,STUSAB,State Name,STATENS,city_state,city_full_state,Miserable City,Happy City
821,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,Newark,34.0,51000.0,NJ,New Jersey,1779795,"Newark, NJ","Newark, New Jersey",True,False
822,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,New Brunswick,34.0,51210.0,NJ,New Jersey,1779795,"New Brunswick, NJ","New Brunswick, New Jersey",False,False
823,36140,"Ocean City, NJ",Metropolitan Statistical Area,Ocean City,34.0,54360.0,NJ,New Jersey,1779795,"Ocean City, NJ","Ocean City, New Jersey",False,False
824,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,Camden,34.0,10000.0,NJ,New Jersey,1779795,"Camden, NJ","Camden, New Jersey",False,False
825,45940,"Trenton-Princeton, NJ",Metropolitan Statistical Area,Princeton,34.0,60900.0,NJ,New Jersey,1779795,"Princeton, NJ","Princeton, New Jersey",False,False
826,45940,"Trenton-Princeton, NJ",Metropolitan Statistical Area,Trenton,34.0,74000.0,NJ,New Jersey,1779795,"Trenton, NJ","Trenton, New Jersey",False,False
827,47220,"Vineland-Bridgeton, NJ",Metropolitan Statistical Area,Bridgeton,34.0,7600.0,NJ,New Jersey,1779795,"Bridgeton, NJ","Bridgeton, New Jersey",False,False
828,47220,"Vineland-Bridgeton, NJ",Metropolitan Statistical Area,Vineland,34.0,76070.0,NJ,New Jersey,1779795,"Vineland, NJ","Vineland, New Jersey",False,False
829,12300,"Augusta-Waterville, ME",Micropolitan Statistical Area,Augusta,23.0,2100.0,ME,Maine,1779787,"Augusta, ME","Augusta, Maine",False,False
830,12300,"Augusta-Waterville, ME",Micropolitan Statistical Area,Waterville,23.0,80740.0,ME,Maine,1779787,"Waterville, ME","Waterville, Maine",False,False
831,12620,"Bangor, ME",Metropolitan Statistical Area,Bangor,23.0,2795.0,ME,Maine,1779787,"Bangor, ME","Bangor, Maine",False,False
832,30340,"Lewiston-Auburn, ME",Metropolitan Statistical Area,Auburn,23.0,2060.0,ME,Maine,1779787,"Auburn, ME","Auburn, Maine",False,False
833,30340,"Lewiston-Auburn, ME",Metropolitan Statistical Area,Lewiston,23.0,38740.0,ME,Maine,1779787,"Lewiston, ME","Lewiston, Maine",False,False
834,38860,"Portland-South Portland, ME",Metropolitan Statistical Area,Portland,23.0,60545.0,ME,Maine,1779787,"Portland, ME","Portland, Maine",False,True
835,38860,"Portland-South Portland, ME",Metropolitan Statistical Area,South Portland,23.0,71990.0,ME,Maine,1779787,"South Portland, ME","South Portland, Maine",False,False
836,12540,"Bakersfield, CA",Metropolitan Statistical Area,Bakersfield,6.0,3526.0,CA,California,1779778,"Bakersfield, CA","Bakersfield, California",False,False
837,17020,"Chico, CA",Metropolitan Statistical Area,Chico,6.0,13014.0,CA,California,1779778,"Chico, CA","Chico, California",False,False
838,17340,"Clearlake, CA",Micropolitan Statistical Area,Clearlake,6.0,13945.0,CA,California,1779778,"Clearlake, CA","Clearlake, California",False,False
839,18860,"Crescent City, CA",Micropolitan Statistical Area,Crescent City,6.0,17022.0,CA,California,1779778,"Crescent City, CA","Crescent City, California",False,False
840,20940,"El Centro, CA",Metropolitan Statistical Area,El Centro,6.0,21782.0,CA,California,1779778,"El Centro, CA","El Centro, California",False,False
841,21700,"Eureka-Arcata, CA",Micropolitan Statistical Area,Arcata,6.0,2476.0,CA,California,1779778,"Arcata, CA","Arcata, California",False,False
842,21700,"Eureka-Arcata, CA",Micropolitan Statistical Area,Eureka,6.0,23042.0,CA,California,1779778,"Eureka, CA","Eureka, California",False,False
843,23420,"Fresno, CA",Metropolitan Statistical Area,Fresno,6.0,27000.0,CA,California,1779778,"Fresno, CA","Fresno, California",True,False
844,25260,"Hanford-Corcoran, CA",Metropolitan Statistical Area,Corcoran,6.0,16224.0,CA,California,1779778,"Corcoran, CA","Corcoran, California",False,False
845,25260,"Hanford-Corcoran, CA",Metropolitan Statistical Area,Hanford,6.0,31960.0,CA,California,1779778,"Hanford, CA","Hanford, California",False,False
846,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Anaheim,6.0,2000.0,CA,California,1779778,"Anaheim, CA","Anaheim, California",False,False
847,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Arcadia,6.0,2462.0,CA,California,1779778,"Arcadia, CA","Arcadia, California",False,False
848,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Burbank,6.0,8954.0,CA,California,1779778,"Burbank, CA","Burbank, California",False,False
849,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Carson,6.0,11530.0,CA,California,1779778,"Carson, CA","Carson, California",False,False
850,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Costa Mesa,6.0,16532.0,CA,California,1779778,"Costa Mesa, CA","Costa Mesa, California",False,False
851,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Fountain Valley,6.0,25380.0,CA,California,1779778,"Fountain Valley, CA","Fountain Valley, California",False,False
852,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Gardena,6.0,28168.0,CA,California,1779778,"Gardena, CA","Gardena, California",False,False
853,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Glendale,6.0,30000.0,CA,California,1779778,"Glendale, CA","Glendale, California",False,False
854,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Irvine,6.0,36770.0,CA,California,1779778,"Irvine, CA","Irvine, California",False,False
855,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Long Beach,6.0,43000.0,CA,California,1779778,"Long Beach, CA","Long Beach, California",False,False
856,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Los Angeles,6.0,44000.0,CA,California,1779778,"Los Angeles, CA","Los Angeles, California",False,False
857,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Newport Beach,6.0,51182.0,CA,California,1779778,"Newport Beach, CA","Newport Beach, California",False,False
858,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Orange,6.0,53980.0,CA,California,1779778,"Orange, CA","Orange, California",False,False
859,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Pasadena,6.0,56000.0,CA,California,1779778,"Pasadena, CA","Pasadena, California",False,False
860,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Santa Ana,6.0,69000.0,CA,California,1779778,"Santa Ana, CA","Santa Ana, California",False,False
861,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Santa Monica,6.0,70000.0,CA,California,1779778,"Santa Monica, CA","Santa Monica, California",False,False
862,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Torrance,6.0,80000.0,CA,California,1779778,"Torrance, CA","Torrance, California",False,False
863,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Tustin,6.0,80854.0,CA,California,1779778,"Tustin, CA","Tustin, California",False,False
864,31460,"Madera, CA",Metropolitan Statistical Area,Madera,6.0,45022.0,CA,California,1779778,"Madera, CA","Madera, California",False,False
865,32900,"Merced, CA",Metropolitan Statistical Area,Merced,6.0,46898.0,CA,California,1779778,"Merced, CA","Merced, California",False,False
866,33700,"Modesto, CA",Metropolitan Statistical Area,Modesto,6.0,48354.0,CA,California,1779778,"Modesto, CA","Modesto, California",True,False
867,34900,"Napa, CA",Metropolitan Statistical Area,Napa,6.0,50258.0,CA,California,1779778,"Napa, CA","Napa, California",False,False
868,37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,Camarillo,6.0,10046.0,CA,California,1779778,"Camarillo, CA","Camarillo, California",False,False
869,37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,Oxnard,6.0,54652.0,CA,California,1779778,"Oxnard, CA","Oxnard, California",False,True
870,37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,San Buenaventura (Ventura),6.0,65042.0,CA,California,1779778,"San Buenaventura (Ventura), CA","San Buenaventura (Ventura), California",False,False
871,37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,Thousand Oaks,6.0,78582.0,CA,California,1779778,"Thousand Oaks, CA","Thousand Oaks, California",False,True
872,39780,"Red Bluff, CA",Micropolitan Statistical Area,Red Bluff,6.0,59892.0,CA,California,1779778,"Red Bluff, CA","Red Bluff, California",False,False
873,39820,"Redding, CA",Metropolitan Statistical Area,Redding,6.0,59920.0,CA,California,1779778,"Redding, CA","Redding, California",False,False
874,40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,Chino,6.0,13210.0,CA,California,1779778,"Chino, CA","Chino, California",False,False
875,40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,Corona,6.0,16350.0,CA,California,1779778,"Corona, CA","Corona, California",False,False
876,40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,Ontario,6.0,53896.0,CA,California,1779778,"Ontario, CA","Ontario, California",False,False
877,40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,Palm Desert,6.0,55184.0,CA,California,1779778,"Palm Desert, CA","Palm Desert, California",False,False
878,40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,Redlands,6.0,59962.0,CA,California,1779778,"Redlands, CA","Redlands, California",False,False
879,40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,Riverside,6.0,62000.0,CA,California,1779778,"Riverside, CA","Riverside, California",False,False
880,40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,San Bernardino,6.0,65000.0,CA,California,1779778,"San Bernardino, CA","San Bernardino, California",False,False
881,40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,Temecula,6.0,78120.0,CA,California,1779778,"Temecula, CA","Temecula, California",False,False
882,40900,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,Folsom,6.0,24638.0,CA,California,1779778,"Folsom, CA","Folsom, California",False,False
883,40900,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,Rancho Cordova,6.0,59444.0,CA,California,1779778,"Rancho Cordova, CA","Rancho Cordova, California",False,False
884,40900,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,Roseville,6.0,62938.0,CA,California,1779778,"Roseville, CA","Roseville, California",False,False
885,40900,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,Sacramento,6.0,64000.0,CA,California,1779778,"Sacramento, CA","Sacramento, California",False,False
886,40900,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,West Sacramento,6.0,84816.0,CA,California,1779778,"West Sacramento, CA","West Sacramento, California",False,False
887,41500,"Salinas, CA",Metropolitan Statistical Area,Salinas,6.0,64224.0,CA,California,1779778,"Salinas, CA","Salinas, California",False,False
888,41740,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan Statistical Area,Carlsbad,6.0,11194.0,CA,California,1779778,"Carlsbad, CA","Carlsbad, California",False,True
889,41740,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan Statistical Area,Chula Vista,6.0,13392.0,CA,California,1779778,"Chula Vista, CA","Chula Vista, California",False,False
890,41740,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan Statistical Area,Poway,6.0,58520.0,CA,California,1779778,"Poway, CA","Poway, California",False,False
891,41740,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan Statistical Area,San Diego,6.0,66000.0,CA,California,1779778,"San Diego, CA","San Diego, California",False,True
892,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,Berkeley,6.0,6000.0,CA,California,1779778,"Berkeley, CA","Berkeley, California",False,False
893,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,Livermore,6.0,41992.0,CA,California,1779778,"Livermore, CA","Livermore, California",False,False
894,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,Oakland,6.0,53000.0,CA,California,1779778,"Oakland, CA","Oakland, California",False,True
895,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,Pleasanton,6.0,57792.0,CA,California,1779778,"Pleasanton, CA","Pleasanton, California",False,False
896,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,Redwood City,6.0,60102.0,CA,California,1779778,"Redwood City, CA","Redwood City, California",False,False
897,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,San Francisco,6.0,67000.0,CA,California,1779778,"San Francisco, CA","San Francisco, California",False,True
898,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,San Mateo,6.0,68252.0,CA,California,1779778,"San Mateo, CA","San Mateo, California",False,False
899,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,San Rafael,6.0,68364.0,CA,California,1779778,"San Rafael, CA","San Rafael, California",False,False
900,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,San Ramon,6.0,68378.0,CA,California,1779778,"San Ramon, CA","San Ramon, California",False,False
901,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,South San Francisco,6.0,73262.0,CA,California,1779778,"South San Francisco, CA","South San Francisco, California",False,False
902,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,Walnut Creek,6.0,83346.0,CA,California,1779778,"Walnut Creek, CA","Walnut Creek, California",False,False
903,41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,Cupertino,6.0,17610.0,CA,California,1779778,"Cupertino, CA","Cupertino, California",False,False
904,41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,Milpitas,6.0,47766.0,CA,California,1779778,"Milpitas, CA","Milpitas, California",False,False
905,41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,Mountain View,6.0,49670.0,CA,California,1779778,"Mountain View, CA","Mountain View, California",False,False
906,41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,Palo Alto,6.0,55282.0,CA,California,1779778,"Palo Alto, CA","Palo Alto, California",False,False
907,41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,San Jose,6.0,68000.0,CA,California,1779778,"San Jose, CA","San Jose, California",False,True
908,41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,Santa Clara,6.0,69084.0,CA,California,1779778,"Santa Clara, CA","Santa Clara, California",False,False
909,41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,Sunnyvale,6.0,77000.0,CA,California,1779778,"Sunnyvale, CA","Sunnyvale, California",False,False
910,42020,"San Luis Obispo-Paso Robles, CA",Metropolitan Statistical Area,El Paso de Robles (Paso Robles),6.0,22300.0,CA,California,1779778,"El Paso de Robles (Paso Robles), CA","El Paso de Robles (Paso Robles), California",False,False
911,42020,"San Luis Obispo-Paso Robles, CA",Metropolitan Statistical Area,San Luis Obispo,6.0,68154.0,CA,California,1779778,"San Luis Obispo, CA","San Luis Obispo, California",False,True
912,42100,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,Santa Cruz,6.0,69112.0,CA,California,1779778,"Santa Cruz, CA","Santa Cruz, California",False,True
913,42100,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,Watsonville,6.0,83668.0,CA,California,1779778,"Watsonville, CA","Watsonville, California",False,True
914,42200,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,Santa Barbara,6.0,69070.0,CA,California,1779778,"Santa Barbara, CA","Santa Barbara, California",False,True
915,42200,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,Santa Maria,6.0,69196.0,CA,California,1779778,"Santa Maria, CA","Santa Maria, California",False,True
916,42220,"Santa Rosa-Petaluma, CA",Metropolitan Statistical Area,Petaluma,6.0,56784.0,CA,California,1779778,"Petaluma, CA","Petaluma, California",False,False
917,42220,"Santa Rosa-Petaluma, CA",Metropolitan Statistical Area,Santa Rosa,6.0,70098.0,CA,California,1779778,"Santa Rosa, CA","Santa Rosa, California",False,False
918,43760,"Sonora, CA",Micropolitan Statistical Area,Sonora,6.0,72674.0,CA,California,1779778,"Sonora, CA","Sonora, California",False,False
919,44700,"Stockton, CA",Metropolitan Statistical Area,Stockton,6.0,75000.0,CA,California,1779778,"Stockton, CA","Stockton, California",False,False
920,45000,"Susanville, CA",Micropolitan Statistical Area,Susanville,6.0,77364.0,CA,California,1779778,"Susanville, CA","Susanville, California",False,False
921,46020,"Truckee-Grass Valley, CA",Micropolitan Statistical Area,Grass Valley,6.0,30798.0,CA,California,1779778,"Grass Valley, CA","Grass Valley, California",False,False
922,46020,"Truckee-Grass Valley, CA",Micropolitan Statistical Area,Truckee,6.0,80588.0,CA,California,1779778,"Truckee, CA","Truckee, California",False,False
923,46380,"Ukiah, CA",Micropolitan Statistical Area,Ukiah,6.0,81134.0,CA,California,1779778,"Ukiah, CA","Ukiah, California",False,False
924,46700,"Vallejo, CA",Metropolitan Statistical Area,Vallejo,6.0,81666.0,CA,California,1779778,"Vallejo, CA","Vallejo, California",False,False
925,47300,"Visalia, CA",Metropolitan Statistical Area,Visalia,6.0,82954.0,CA,California,1779778,"Visalia, CA","Visalia, California",False,False
926,49700,"Yuba City, CA",Metropolitan Statistical Area,Yuba City,6.0,86972.0,CA,California,1779778,"Yuba City, CA","Yuba City, California",False,False
927,12580,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,Baltimore,24.0,4000.0,MD,Maryland,1714934,"Baltimore, MD","Baltimore, Maryland",False,False
928,12580,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,Columbia,24.0,19125.0,MD,Maryland,1714934,"Columbia, MD","Columbia, Maryland",False,False
929,12580,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,Towson,24.0,78425.0,MD,Maryland,1714934,"Towson, MD","Towson, Maryland",False,False
930,15680,"California-Lexington Park, MD",Metropolitan Statistical Area,California,24.0,12150.0,MD,Maryland,1714934,"California, MD","California, Maryland",False,False
931,15680,"California-Lexington Park, MD",Metropolitan Statistical Area,Lexington Park,24.0,46725.0,MD,Maryland,1714934,"Lexington Park, MD","Lexington Park, Maryland",False,False
932,15700,"Cambridge, MD",Micropolitan Statistical Area,Cambridge,24.0,12400.0,MD,Maryland,1714934,"Cambridge, MD","Cambridge, Maryland",False,False
933,19060,"Cumberland, MD-WV",Metropolitan Statistical Area,Cumberland,24.0,21325.0,MD,Maryland,1714934,"Cumberland, MD","Cumberland, Maryland",False,False
934,20660,"Easton, MD",Micropolitan Statistical Area,Easton,24.0,24475.0,MD,Maryland,1714934,"Easton, MD","Easton, Maryland",False,False
935,25180,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,Hagerstown,24.0,36075.0,MD,Maryland,1714934,"Hagerstown, MD","Hagerstown, Maryland",False,False
